20170901_235249_5b06433aa5daa63cca9dc7813d02e8f6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170901_235305_cbab22c767136fe2c27edc1c0e71219d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170902_180001_8316f8b0f7568cdaa87006d6bd81c071___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170902_225906_2c21a91ba0f658f8f79f866a30d2d496___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170903_184045_69b627d7d8efefac086fc95344764b88___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170903_212724_ee601bb23c22159fe0dbc014b209c648___2400x1600.jpg,"[Qualquer_outro_desvio]"
20170903_215530_213c42b34fb6ba8c7d955eb6696b0f00___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_020522_eaa5a7fd0195f5036dc17227bad71b44___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_112410_854b63f21d838fd0b0f4880a88344a65___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_145707_33253ed03d5818fc8cfdeaf16511abb7___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_152810_a05bf70102ba6b99b5eaf1a56025c6f5___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170904_164400_17ca13f8364e4a895bba3d34bd935868___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20170904_195633_d73bd8bd74ee12d3d1e9ae1ff3edfd02___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_200146_09a18ea0e7351e48aefb5313f0368300___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_200249_24fc8b5d79a3287c1bc2b7db422cc4ec___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_222922_4338939b244b00345203f384f2a71a3f___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20170905_013017_259911a4728d5c9b4532bfcc9a339ccd___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170905_192221_0470a164647c2da350fdf62009ad0b59___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_171905_9bd9dcdd900b3f629c4a10b995072070___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_172028_83a0198339ebcacca3bae6fa99fe0b96___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170906_173046_2584eab7762f7029449e368c30ffe943___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_181550_22f32a2fba0fc42d78b4ac9de545510c___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_181631_7b4e72524b32bd9263b195d26029dae2___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_190144_9240c1f2cdaa6ae0eee57bd5ae4851d3___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_212637_525d06f140605bc286fa7434eda8bc4d___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20170907_013715_9938c9963b7f7bff554bd0cd294c8915___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170907_181229_cd0c5955702c3dbedb8ca085bdf55cfb___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170908_165256_d20b0534add82c5a5aa17a3baaad7307___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170908_175955_48a5e3616bc16e93407e0411b16bcc50___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170909_142359_e358e65468ba936cc934a18d610b3310___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170910_010438_9298c5aaea3dbc0c3ba1d306f1e6ff56___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170910_235739_13a30ac991aec0d4125de698d5acb088___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_014325_fae210755d956a3a06fe6761c0f5b909___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170911_123913_7a763fdf42da3e3dd0da781233f0bf88___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_124007_fa9b98ac5d522f01a5bd4a43800192fc___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_153744_f419c5bdd02e8fbafda8f34077578ce5___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_192612_66f5e91b7eb75a229244458d7eb908ce___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_202541_bc500d4e97a509e434966c09ed49e0e3___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170911_204714_69f19c60fb68e81f877017a6650df9f0___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170911_204831_466e3eff7dd895ccf2d84b0cabc0515d___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170911_205620_67388b235b087b74878bc9c2b6111b65___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170911_232156_ab744cb627a95c8a5b0df2064a6fbd86___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_105846_65bb2fd8d723d58c113f05d297964ad3___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20170912_112130_791e2788867aaa5a92554e6b56331c92___2400x1600.jpg,"[Corrompidas/Sombreadas]"
20170912_120217_64889a6144270c682597f7299eb34112___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20170912_151824_ec1ea4a734533a850e11c531b8d9dbfb___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170912_162439_bf6be0990f86983e2105aa9e004e0aa5___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_165609_b25ddf656918183a22b7d0bdac8aeca6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_204456_1d55ba1fe01e8ee93b0cd780776fe445___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_204750_ba9d78769752e4029c84e8c69817689d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_204806_416c0cc404302a3fed84cb7be76a0733___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_204859_c4a6d0d885f8ccdcf89f401ec8cbe132___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_204908_a32b2909ae9e3319453a5fb0d677752c___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_204952_93ea85f0e0f8cfa8d7f366f1050ab62c___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170913_024320_9e89276e12b91c61df9145766b53a860___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170913_112029_4afb2681405ea69c1631343936202c00___2400x1600.jpg,"[Redacoes_em_branco]"
20170913_112212_13c566dbc27a2499dd7492118ab2c8f7___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170913_123116_d6b8bb78dfb61967e8d411cc9ced9671___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170913_141828_5d9f7bc679b49d3773868f0c4b45d842___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170913_145942_5250297845fc039885e431177ca94220___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170913_171718_b10f842ba30ec5323471c303abc07c7a___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20170913_175011_d0bf24e948a772371f8a544a70fa1eb9___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170913_214841_2d81b488ce48ffb68fe364e5b6a38a6a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170913_221426_0545ea93d4f3608a85d99abdf6d51a85___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170914_004016_f60fa81a7aa4d98a4e6707585a1a1e63___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170914_111638_c4b9cd90ebc010f99c6cbc97b25f9107___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170914_134238_0c11bf85b6a385cbb120c52369fef93f___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170914_204243_eb8751e26288863caf42742a2c23dd41___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170914_214339_a1d5f60ca98a32631d99de5e04fd9769___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170915_105640_1d11f486c3459f2db5cdce41f16a1b4d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170915_123937_76b444058d312caac749339f366a29d9___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170915_134544_cb2fec13a3f82e3277c62c257431ff69___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170915_204203_2272b955c578abc8af9776f420c4fe1a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170915_214035_733569cbea6c4acf23b4802b68be85bc___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20170917_044541_2e0a2de4453cca11fe78722bcf8e4468___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170917_214952_fa3ceaafe90810c42a832e84a9fdd0d2___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20170917_233456_aaee7f7371625ceb5baac32d6ddc5586___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_002402_e51743119c96c11936eb4c74f795fab4___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_010206_04355f2817b5410582150a47d16d2014___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_124835_f8e773574b76c9268e4650ae986cb4ed___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170918_135529_73d20717f580d431209240da09ab5d05___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_135532_bf8db15f9c27b15970a5045bc4a85174___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_140128_0cf2e61cd0cedcc8ede8447a3880f129___2400x1600.jpg,"[Redacoes_em_branco]"
20170918_141805_3b3ba09d03ff5246e20f0397a4fdf385___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_193010_e38bef8401161c76fc92c29c3cf5c6ee___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_200424_fd3617abedabfbe9267908db182d59ac___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_202501_725a7652780eff049a58a8f40b1072bc___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_202509_024e39e386d2fc39392b02b4d18b6e02___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_211801_8965d609629f5ca74b0e8048ced29182___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_214552_0762abadbed7e89d6f6bce6ca9a59681___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20170918_234904_24d5e39d44eb055faa8aef8dfcf8e096___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170919_010123_95d2dcc5ac668cf51513bf163722baaa___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170919_011047_f1b15a6e34b759c552ad71ec0ead6b3a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170919_025504_9b1fd2b13a2a397e0447711f0bbc9400___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170920_132920_5d1f386416ccb29be07c8d7bdfa68adb___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170920_200337_db3e95114a6a94738f362d99bec9e16d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170921_141140_9d887baa24fbe0ceb34587ae59d3e39a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170922_001258_b7c464e459ef1f86803bd753ca1b5e7d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170922_115717_41727a0b6a816e086f7ec749e6472b8f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170922_120020_950d58fc014f2fd09f05ab354c8524a5___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170922_152604_bde8ecdbc79ffd41bfa06ebd8569f964___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170922_164054_78ddbdebe74308847a5b745628cb149c___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170922_173141_203ba20b7a10b9732066df4ee6101fc9___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20170922_182247_6af2841261a07c7db33c6a23e07a2de4___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170923_223737_5e300470d7a7f49637b8ee9ec7a1c215___2400x1600.jpg,"[Folha_dupla]"
20170923_225407_e77d3fc6332eeb3cfab849471617e742___2400x1600.jpg,"[Folha_dupla]"
20170923_234920_84d9ab813161cca8064c16e49e6dcfa2___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20170924_224634_cefae0878f15f285e9db8cbeb44f604f___2400x1600.jpg,"[Corrompidas/Sombreadas]"
20170925_002018_1fd69ac49d128832578e63f6b907f612___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170925_024607_cd17966058e3ba687d2c99b6a9ceff38___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170925_033107_e29c204e380c953a08e5df3f5ae9c939___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170925_173539_36858e7d3d9f165ffa35b20b653fa86d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170925_181003_497ff1c5746b3816f02d169293f8402a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170925_182228_e5461e3739abc047f5d142d5170b5212___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170925_190158_d1a97b5fdbb46d6558d28b4682725bd5___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170926_004359_c62088c2b44dcea6506a4522a4787b5c___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20170926_031800_8f304137615b1129ba165b82322c79f3___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170926_120010_864fd5c1b06a0b2caad8a6534570cfe2___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170926_134644_16e9c1f50722d0262fe174aa94f294bd___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170926_140716_8748665dc1342bcdd3db76532d47ce1f___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170926_141305_6e88c652fc0b822f473155ffeee87dca___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170926_144411_bc84284cc0fcf6283c6744bbdcff4bcf___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170926_175341_ade7c0e312f11c1d481a7c38509c417c___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20170926_185553_7e4ee6c5e3ce81e26459adbd4c233879___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170926_193556_2a27080906aa2d4ab5b1f72bd09c0e19___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170926_230440_e3b1a376e7cd03fdddf24a47338db678___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20170926_233045_52dfc331bd0089168f5cd0fc5f21e80f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170927_013208_0aa247af1c1c51387edffcc1d7d10fc7___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170927_150226_3fcdbeb4ad26f148eb7eaf6422500303___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170927_171910_07b5973dbaf9b50207f87c183327799d___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20170927_194954_1884f38961f571f951f52fb049b297bf___2400x1600.jpg,"[Qualquer_outro_desvio]"
20170927_201119_6c8028c86dec6985a6e4d226b28a5a4f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170928_014014_af4727e9453f03c2270d0cce4b896870___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170928_202237_b8fd42949c636b866f3f42df76d890cb___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170928_202240_177717f7a28021f5f6cea8d3ea913089___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170928_222616_ee2c92d0eb5cc89efc540c8dbe433de7___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170928_232650_d40f78bf2ea5d44730371e9309fa457e___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170929_001655_eeaf6db2d2a1703d4d43230920f52c16___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170929_120910_c6a21807dbccaedced2f0e61de1de901___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170929_171545_115c19d69b3d94965ef2d4aeac73eb49___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170929_173811_0eea12923ac0df6eaab74cd15ac6a951___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20170930_181516_d266786a76d515f8ac2909e2d57141da___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170930_195159_f284597852f4e5d9f12d0654b3b62cb6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171001_031252_c8dfc5cd26627d24d214adfd1bb7cb0d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171001_111642_b5752ed27966db943e5ac9dd87b813d5___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171001_232130_ad39d6f55afffb7d64e779c0f1e6885c___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_000242_ad25be7e908349ac524b4453b1534f55___2400x1600.jpg,"[Qualquer_outro_desvio]"
20171002_023347_1c206fc0717a6b2ab25dd403134a0df8___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_110919_67a442d7097b135a63346e905d4c425b___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_110925_7169021749966007efaaf8350e8d152c___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_113342_7373a434030db341b8ee5f57561537bc___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_154711_d4f2b0aab43da7953aae36afa05ed2ff___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_154851_65189d618df3a7ef4ddf44babebd270a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_155010_aad8f2937a46a5d84d6b6252a99c73a7___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_155122_2031785a4aa3f84f97386eb990a9d3b4___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20171002_155214_dee9e95e279fd4807475647805357422___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_165955_d3366a87f2410943421baf5b1f8c24aa___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_193718_b315de46559e8ca92e24b1da2b91f739___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_195440_f0a9808370d8691a8eafcc4786d82885___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_201625_7919615856b097115912df7947f4bcb4___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20171002_201628_e2ab18c9422c113e516caabd7fafbe9b___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20171003_185454_1cadba72d83921441da8f103a59ca283___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_190341_3251332f16ae5644eee2fe8d140a41f8___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_190442_1bd1bf1c61f773096f914b8a2264fbd1___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_191312_967e32b2734651ca29a76a0f7b8f7853___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_192005_573a082802d91b3beb83da424fe9f4b6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_192037_2e2720171a21c63da59229e6ae0f1e68___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_192327_d27adf1255c2161b6ce2460a1fdebd12___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_192502_b63cd41a3d0fe6eab747d0403f8d3843___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_224427_e1b8f29160f8200c8864f990c4fa890d___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171004_132441_5034b284152ee8df100560bcd645fa94___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171004_150805_c42db0c4274267e50a1d3ea73cde4e52___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20171004_152644_f355eab964340234543c763ed2957be2___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171004_184515_97dc33a16d64146b3c05188d8dbc2dfd___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171004_184518_69cc48ede56808e9b18664689115d868___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171004_184549_e87dbf6d12e08e9bd95ea0ce49708117___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171004_191106_85b20e3105851c1cfe2fba78173bc648___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171004_192410_4483c030f9611eeb01ef448c04cd18c4___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171004_220512_1fcf8bdda2a645fbf127214b83abc827___2400x1600.jpg,"[Folha_dupla]"
20171004_234447_e9d3b8ba431b10467fbe57f08405c160___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171005_010057_2a1cd19093f9c892e42214b8227aee1e___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20171005_030310_e7ed83666992cb12a28bc062ae9bec54___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171005_132117_e364cb944964ddf0d83a8ad9c6769d25___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171005_185109_caae1612ee06262cd6b663dab360b8f3___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171005_192531_fe497047892affda80fe93c174b4c8a9___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171006_114906_f11b80127ec3f2d82c43a314935dbdad___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171006_121809_6cf8f40634a7c91dd4124dcf6435e8e5___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171006_123110_58dcd26c54cc404fcb82937ec5c2f9df___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171006_123113_f5d5d121c0c2df7ae4e1734eeeef2879___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171006_130426_5c6407bf392d3b15f4477541f7643562___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171006_140409_41c361f58d03b15764b08a64add450b5___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171008_191723_4130678618c86b45826f627591137182___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_105000_35d304735735570d803411ac20726269___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_111654_4e3b5157420ff50baceaf0d68bd8a573___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_122054_0e39ff52c9d8ecd8b668f6003007793c___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171009_150127_e0609bfc0c6b90e9a837a6e699a2bc24___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_150149_5f3a39e1b5966a41bcc6017c528d8735___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_183503_2d987d3d81665fbc38775590cabea44b___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_214713_15881d958f0e0942fb2993c7542160f0___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171010_015733_50cf35a55e3441fae9f9ebcc41787bda___2400x1600.jpg,"[Imagens_aleatorias]"
20171010_114337_d3b2c88788b11c479d45894592922e5d___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171010_140027_6a2eb5df2444b9a8546ff15de2ca25b4___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20171010_194014_ae3caa0316cdae2221468a75a8644f78___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171011_103614_a47c80c85fb2b62ebd75b773a2cff722___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171011_103804_c54f7fe8205afe5e3bc295e1be1385e2___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171011_104303_55b8d2e9eaa89746285a75ba5341e55d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
