20170828_163754_4d3954de3a8534d4397cd9c00c9e6585___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170828_171159_62327841c8621201fd8d2dc281cfc613___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170828_191850_2206c90d805fa867123e3f90ce39dea4___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170828_213215_fdf32fe83f2e9291150d31937c12cd3d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170828_235937_3f210c601f272eb25351ecfb40c0354e___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_120644_cc2e59f91862478c6775dab67fb90ea6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_130314_73e1cc3894a49b09922feffec18b5d42___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_161929_f58806696103e0393b6f070bf11352df___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_182818_1110e9e03f7679d2a625a55fa18289ba___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_182818_350c7b30fb76919c9ebc98eaf4fb60e2___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_182819_1462c90170b4b1d559100ef778fc065a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_182826_5ab534d9a0f78721240aba01265c10b6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_182914_bbff845aa7f11b5a123ad79d8b5c39e8___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_182947_a98b240030e947bd62a7afa3f613f745___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_182956_6f879bb204f023005f5b14af7596c12a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_182958_b90cb9ba8662df226dbda2136be097d1___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170829_183000_a2fd010bb2fc412b86df07c3a97444b6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_001121_d6230d2ddf8bd48222b2904665008c7c___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_120659_fd4fe2f40a2bc24fac03c7b53746f852___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_120944_7ce8756192503e096b200a3849eb7c2f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_121654_eb78e499932c73ae6c19b3953c7c4027___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_122213_5af0eebcdf58c56ecb7db91ab8834ac0___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_122344_e5e909fd528e5f50fd1f3acefec623b2___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_122355_2db8792b9d53caf5ae87adc353294865___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_183209_12cf05c822bcd33e5394b10d34449a19___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_193228_672d0c15ad90d81aba062ee032d1ae8c___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_212257_1fd7a49170bd6ed3fb343879008ab6f8___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170830_212330_af805730708de3fb566157de157501c6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170831_162824_5bfbba49bdf3f4bc507ecd9d878929c6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170831_175605_0a1eb5437fb4f9a78711489ce918c5f3___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170831_182418_efa32aca155956a0b71aa85cf5e86a6e___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170901_123930_828e2b2fbf6d1622ecb041a8fe03fa89___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170901_180217_48c8736b587bfc06fd71c938d63cc83f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170901_181431_5b3c2a1dbd647a38ac3c7ed0cb245ec0___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170901_182408_284501695802255dba7008e771f60a3a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170901_225814_e41e758753188d4443de9530dee8d674___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170901_235252_9de50006d9ba8ef9790493c8e3528fde___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170902_145805_290bc497fe0861b7f6b303b04680ec3e___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170902_151332_579226d799018378ecb9c6dd304e1228___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170903_011153_75ddcbc53c1bf4ed70cfacca08a545c0___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170903_023448_33ae5aeff6c1c36f957a2cd3e8b7c997___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170903_214041_8031c2f8395b3a281c6648874d5b650e___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_022621_0b38056fce047f59ecae50b1cbe43130___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_131912_074789586219e64b1596419bd4f0087b___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_143524_61c6076658e0cbc1c62f8e8dbfcce592___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_195154_a2eec9b822e9cca9a3e8c924e33dd2c6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_195636_b026677620bfb442313a803c39c08e14___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_200012_b248fe4bc25bb8018ff7a29b9c134f31___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170904_200140_d11948963411ccaf815d591ba63cf04c___2400x1600.jpg,"[Qualquer_outro_desvio]"
20170905_023424_268254b2341d6e2f39edb30020adb634___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20170905_033954_21329e03193f640babffa1ee3802bbcc___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170905_193603_d9fafc6563caa1d77725dda19a943cec___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170905_203848_a892b7e9e43f2b05a768b524d03290aa___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_004034_db6c1a746298466b759c2bd32c394de6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_133216_b487c7ce892b33705769fd0394eb30eb___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_143520_5df450784ebe3fd23d0c7e4ebb2fb742___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_181624_515e29d483f61478db9572f3f96aa14a___2400x1600.jpg,"[Redacoes_em_branco]"
20170906_181624_c128e52a679c444d1e9afe91b5cc8fee___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170906_212636_d1e9b7f491e2679b483f84293d4dce85___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20170906_231913_53b95260e56b6610380229b9cbf1b77e___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170907_032543_6c2b5f2557037848cd5a91cdd8b46ddd___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170907_200030_0e24347c3b1bb6b1705654ba001bbd20___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170907_233024_ec74ea1dee0ab3b631941fd8832ccec9___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170909_161648_e0acd6406c552f8727778d0c862efb95___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170909_180212_76725b556715f089804f20ae05a3c26f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170910_144550_5198d3e80f41f786133a02aa41273af7___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_011624_d6b69a0f3c606edcd51190439b1075c0___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_123149_a55f3a7da47264dcf09dafdb3a90ca34___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_123808_c2eb054d636243280cfaa0f6a2b400b2___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_154448_47bee305434932fb0f7bf11fcf6f003b___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_174656_ab9ac4d073c0ca618ae10a2481cfaf8f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_174946_ad59736b42d1d57890d0dd79a48d3501___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_175632_6cc84441fa5454df8405b6491557b785___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_202814_978632167e80cfea4b0ef0db5827da67___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170911_205237_3940dbadb2bf2cebc6ca1bcc658590d6___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170912_000418_a36ce42cec2c933fa99800b82a6fe2d9___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170912_173502_5948d74221150865003d31b90562978f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_174726_251d2e59c50145ca11fbe59037045221___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_204856_6aad8ae102871cb11391c111281559e4___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170912_204953_fc6af6c9f90d29da910d972931af8118___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170913_150515_f80c841e5c101ac881b6db0d352f055a___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170913_191834_87a6b9150b6ca792122fe0469d8e684f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170914_135759_2161cc55119670505d4c247cfa41209b___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170914_160744_1fb2cb9d677d96933472909b894a6129___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170914_170953_6a38335de3ea626f09924e55f0a111a4___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170914_174055_1644942396324ec3ae10b33ad6a4c951___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170915_001002_9bcd87b4f87d9f0e334d62e9ab8dd1ac___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170915_144824_2dd1210ff64fa59960267a90c5d5e5c0___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170915_145635_24262a1207839614bbc9f1ebecb11aa5___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170916_040621_f02ec91e66c5aba0cf0694f5f9f3f46a___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170917_173437_856b24ae269e5ae5b1eeaf8c422167c4___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170917_225345_d4d3b5ead8d2ef6aab5f5433b19b34e7___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_134038_973eaca9f1459ab02ce9e13bfadd56d0___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_140128_921b0e6beafa9b692ee38f033b1c269b___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_172220_d3c2bbe2c41a53ca0ad620d76991b779___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170918_185704_617b8922efe9502c194038cd1e21c8ab___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_200601_0e4bd12b0f5df23ed4c6e539bc5f79fd___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170918_232610_b3c584de5fa83f73d2dc640f1bf6bad0___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170919_010431_a7d8fa0616917cf3eaa679236b3fb99d___2400x1600.jpg,"[Corrompidas/Sombreadas]"
20170919_112746_747a3444da764faad20ade68fcea3811___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170919_114403_8d3b9d743b60a7fb7fa22f74ae80e8f3___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170919_150621_4ec3533daf6a542da929e54ba7789827___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170919_175100_6928998de61debb9c32eb94dcc432d00___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170919_180809_1eb4ee3e0039a18adbb1bfcac114d886___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170919_204023_384ead16fbad2562f6fb64ed663754b0___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170919_205328_8c323bab17b5f2ae0c7e198b8ff633a7___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170920_180227_c2e67a9839e74c169c250a9cb75835bf___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170921_112345_d4913331feb03f70383b223109baf21a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170921_154945_5e719ffb75bb20bc67ed812645cd80fb___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170921_163602_35159ddcd97501e492b685787400377f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170921_203401_f368695d87f752e7dfab9469df2031b4___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170922_143906_d2d6c9de04c8cca252c4f5785948cd0f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170922_172927_847f5a4b8207d0eca867401e10a75735___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170922_173033_9982feb6056996fe2464ebca22c58dae___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170922_173402_732a9aad1e1440891fb24513d67a00fb___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170923_100708_a216cc2ca8b69eaa27ac14a571f5432d___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170924_192546_be5641c00bcf07f9c17d138edfea320d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170925_120037_5447cd81427132a63206e36b6350266a___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170925_134016_c04d0f6e6fc1af54f24b7b4fdcf9bae2___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170925_181437_be93f7baa3fef115645b1e99fa278c8e___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170925_203609_b3b48f05181a5075b38a1dd333fc1465___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170926_151813_babc1a917659f5b22fefee5d35968235___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170926_152607_a9d288146e14536131eb4aefd5e2f360___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170926_181906_a4d0ba6cf99ebee9dc0184b9ca53b436___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170926_205824_62f6f83e9464b7fba276d4bf4d85a823___2400x1600.jpg,"[Imagens_aleatorias]"
20170927_140411_3fe4b89843bc59ab332604073bf1c73d___2400x1600.jpg,"[Imagens_aleatorias]"
20170927_171855_2d3c5fb966a5192b17ae2bf183cb229f___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20170927_183931_3f22fe2838fcc0771b9234d941da1016___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170927_184031_e81855836cc9b2d991ba9c551f98d91f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170927_184104_574917ae3ede0696668ab11c653e6058___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170927_202726_c2caf2949023a03683ef945cfac3aad8___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170928_003921_bb5b50db0f10739e4428f049717daa99___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170928_134127_35a950b2639ce8db3a0a83056e220e66___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170928_214636_9dd6f0391c36a4c571e379822656c7e4___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170929_023032_0d85b323f3c72331f125e09d3afaf038___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170929_153731_8ebddaaf156b5fc40cadf55c0cfee2d5___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170929_170344_0c19af0c1ee8a0f75d6ff6118558ead6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170929_174227_48cd5fe9059926f2f887f79904c98917___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170929_181448_cc068fe3f5856b2ca257931ae61072d3___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170929_194023_170ae9cf345a60b021178cb6eeb54a21___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170929_232318_e02319c249792ab713e1a5633608ba3b___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20170930_144551_3e4ed09a386d75096056d273992552d7___2400x1600.jpg,"[Viradas/Rotacionadas]"
20170930_203525_b52bb1483e33f795b735c9106725e43c___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171001_150824_3e730104e49b3d48859b2c10f1308797___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171001_164847_210ed718cfe958322ec5add69629281e___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171001_220818_3e8f2f00bbb414c031cf969e3aadd47b___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_023624_a73c0ff566afa80510b64a822b848df8___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_024527_2062b86b61e89d7c96b37cbc2cb428a1___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171002_040457_6b71a9398580319ef6ab9517d140e3f9___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_154447_0f1343eed1e2647c919e62f41f308c1d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_154820_7e8c6382fea961fcefe38488cd284d5c___2400x1600.jpg,"[Redacoes_em_branco]"
20171002_154854_0c34a59eb4ae05e4c4230661250d42b0___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_154943_df8ceb03a34d16d2b5b0ef674ae0e0a9___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_154947_80245ea877f835bd934938c0ef2c9063___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_155030_0bd44681f069ac3609745478621824ac___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_163435_58976053aa65ea1288ad6fd09f1134ee___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_195640_df529b262d1f1e1d1b069978c821385d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_213314_b90fb93f232734f824835eba2ea04bcb___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171002_231356_a54806ac052d638742156f9ebbcc9ec6___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_135852_04d04d363af56ee2c18414398fecc58d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_180838_ef5fa47e42a04286e9925271e95ad758___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_185450_5e0960d8446e54d13bf673f9a30b935a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_190451_fcdb72158fd7948418353b249099890f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_191316_f04f341a89467f43897e5d0a6c7f9d71___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_191530_549e7d2e78ef8aa3948cce996f4b0f57___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_191756_fa0c1ee8fdf9d7b462c7c02b2531e8dd___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_191854_2b395afce7de431d345c345b11fedd91___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_192152_500cf420a8322a3a0dee8540d4a6666f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171003_234453_319f54899194ed5ffcd8c848410e5b30___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171004_150808_12a571d96f47efc59e1298b55af4b502___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171004_152842_b111f13ca8612df5dfd36f1a11fb3b66___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171004_220429_330b29d266b07677009333c26d555f5b___2400x1600.jpg,"[Folha_dupla]"
20171004_220546_7fa31b444f8b67f117fcc420e7f9e90e___2400x1600.jpg,"[Folha_dupla]"
20171005_030451_e7ed83666992cb12a28bc062ae9bec54___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171005_040811_ad756bd1a32cc696788eee251e358502___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171005_111942_fda919d77c425412305b381825d45cbd___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171005_141538_9c8d182b48f216c0ecb0e8a14b293e2b___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171005_174155_4a7fbaf40da7c5b57a53c6fab341d916___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171005_234950_f92d234b4c8f27f8d1f4a23671f0f642___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171006_192519_1e4383fbfb87b69b19320e0def20aadb___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171006_224843_6020063aa53eff5153f0ba53731a010a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171006_225048_2767a1add06f465980ff29599e457e82___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171007_011643_7c2a027213dab157e3a07c1bdf6b7c09___2400x1600.jpg,"[Imagens_aleatorias]"
20171007_193714_74abb5a269dc0240f0b83aa3f3e24ef4___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171007_195802_b64b783017689d07d4f439ba417026d8___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171007_212559_607478681510813162d1fe9b9a077323___2400x1600.jpg,"[Ilegiveis/baixa_resolucao]"
20171007_230905_bfa227753cad6ea69ef3e6ea3a5373f8___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171008_174109_7d0193e31293d59813ba5ee7e2d2ddc3___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171008_232314_d27f5cf14fa36623c20d12a58392481b___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_040139_2d1115f6134760b7f405d1b5f99172c8___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_140142_96daee9832cd21a4e58acc99060ce73a___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_141732_67d35b36203805046b7de224fe42c279___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_154150_838fbc557f64bcd007716cc62e45f09f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_154501_f452ba1d45bf6a8fe2e78f44088878c8___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_154504_fdf0e3b88689f8221753fc8e4040668b___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20171009_183503_3e8cc8a60c7c8148ef7c4d47d5bc544b___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_183516_308505488180540e400f76115e7caabf___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_204555_a1e48136366e20eb021678bec3d5ee6e___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171009_210759_06053afc3a4a97195168bc0e1ac42a75___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171010_134152_f6c2f6285ccf821dd794ef6f13b04dcf___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171010_174841_e3b468c7b3abcbfaf54552bfc368db92___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171011_103956_e5e16b6473d4cf2de994c4bb632c0f7f___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171011_104049_3e1f3a6e692604ee5d3895d925875713___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171011_144439_dc70ec9264180589950dc279cf3f26c8___2400x1600.jpg,"[Viradas/Rotacionadas]"
20171011_210659_d5ce590fcf4f2c7f1237a684c9e79ff5___2400x1600.jpg,"[Outros_generosTextuais(carta/…)]"
20171011_213130_cd4294816c70f261ef5a3d949580a2ca___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171012_011453_e2bb51d60cc0208e357478a03ef8fcd7___2400x1600.jpg,"[Qualquer_outro_desvio]"
20171012_012142_5ccf21fb2837d936cba81141c8b6757d___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171012_151952_f62fcdc82f02a8ff877dcbcb3c0ca734___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171012_203252_d81e80fa48b6b5b35475864734ef7729___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171012_230127_72dd46aabff5eb2be7a5581fe6176f0e___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171014_222537_58cbb9979834e780619cee28ca465b33___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171015_050508_17f36ce70b0d113d7555cba40ad62047___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171015_182408_090af07aebdfbbdb81598ff344fc0153___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171015_191659_665271f3531d0e0bb8067f6e71a3f4f9___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171015_204301_a74b929d123ce04f4c24fd43ed105937___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171016_004510_c0ad6f491ca9103d6ab4cbc1f1357e43___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171016_103240_1741e1e766c530b90dd705b8b8a05e89___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
20171016_103248_ad199cccc26d934d7ea050a997cb87ca___2400x1600.jpg,"[Redacoes_boas(ENEM)]"
